hsa:51335	NGRN
hsa:51337	THEM6
hsa:51338	MS4A4A
hsa:51339	DACT1
hsa:51340	CRNKL1
hsa:51341	ZBTB7A
hsa:51343	FZR1
hsa:51347	TAOK3
hsa:51348	KLRF1
hsa:51350	KRT76
hsa:51351	ZNF117
hsa:51352	WT1-AS
hsa:51359	ERVH-4
hsa:51360	MBTPS2
hsa:51361	HOOK1
hsa:51362	CDC40
hsa:51363	CHST15
hsa:51364	ZMYND10
hsa:51365	PLA1A
hsa:51366	UBR5
hsa:51367	POP5
hsa:51368	TEX264
hsa:51371	POMP
hsa:51372	TMA7
hsa:51373	MRPS17
hsa:51374	ATRAID
hsa:51375	SNX7
hsa:51377	UCHL5
hsa:51378	ANGPT4
hsa:51379	CRLF3
hsa:51380	CSAD
hsa:51382	ATP6V1D
hsa:51384	WNT16
hsa:51385	ZNF589
hsa:51386	EIF3L
hsa:51388	NIP7
hsa:51389	RWDD1
hsa:51390	AIG1
hsa:51393	TRPV2
hsa:51397	COMMD10
hsa:51398	WDR83OS
hsa:51399	TRAPPC4
hsa:51400	PPME1
hsa:51406	NOL7
hsa:51409	HEMK1
hsa:51411	BIN2
hsa:51412	ACTL6B
hsa:51421	AMOTL2
hsa:51422	PRKAG2
hsa:51426	POLK
hsa:51427	ZNF107
hsa:51428	DDX41
hsa:51429	SNX9
hsa:51430	SUCO
hsa:51433	ANAPC5
hsa:51434	ANAPC7
hsa:51435	SCARA3
hsa:51438	MAGEC2
hsa:51439	FAM8A1
hsa:51440	HPCAL4
hsa:51441	YTHDF2
hsa:51442	VGLL1
hsa:51444	RNF138
hsa:51447	IP6K2
hsa:51449	PCYOX1
hsa:51450	PRRX2
hsa:51451	LCMT1
hsa:51454	GULP1
hsa:51455	REV1
hsa:51458	RHCG
hsa:51460	SFMBT1
hsa:51463	GPR89B
hsa:51465	UBE2J1
hsa:51466	EVL
hsa:51471	NAT8B
hsa:51473	DCDC2
hsa:51474	LIMA1
hsa:51475	CABP2
hsa:51477	ISYNA1
hsa:51478	HSD17B7
hsa:51479	ANKFY1
hsa:51480	VCX2
hsa:51481	VCX3A
hsa:51490	C9orf114
hsa:51491	NOP16
hsa:51493	RTCB
hsa:51495	PTPLAD1
hsa:51496	CTDSPL2
hsa:51497	NELFCD
hsa:51499	TRIAP1
hsa:51501	C11orf73
hsa:51503	CWC15
hsa:51504	TRMT112
hsa:51506	UFC1
hsa:51507	RTFDC1
hsa:51510	CHMP5
hsa:51512	GTSE1
hsa:51513	ETV7
hsa:51514	DTL
hsa:51517	NCKIPSD
hsa:51520	LARS
hsa:51522	TMEM14C
hsa:51523	CXXC5
hsa:51524	TMEM138
hsa:51526	OSER1
hsa:51527	GSKIP
hsa:51528	JKAMP
hsa:51529	ANAPC11
hsa:51530	ZC3HC1
hsa:51531	C9orf156
hsa:51533	PHF7
hsa:51534	VTA1
hsa:51535	PPHLN1
hsa:51537	MTFP1
hsa:51538	ZCCHC17
hsa:51540	SCLY
hsa:51542	VPS54
hsa:51545	ZNF581
hsa:51547	SIRT7
hsa:51548	SIRT6
hsa:51550	CINP
hsa:51552	RAB14
hsa:51554	ACKR4
hsa:51555	PEX5L
hsa:51557	LGSN
hsa:51559	NT5DC3
hsa:51560	RAB6B
hsa:51561	IL23A
hsa:51562	MBIP
hsa:51564	HDAC7
hsa:51566	ARMCX3
hsa:51567	TDP2
hsa:51569	UFM1
hsa:51571	FAM49B
hsa:51573	GDE1
hsa:51574	LARP7
hsa:51575	ESF1
hsa:51581	ERVH-6
hsa:51582	AZIN1
hsa:51585	PCF11
hsa:51586	MED15
hsa:51588	PIAS4
hsa:51592	TRIM33
hsa:51593	SRRT
hsa:51594	NBAS
hsa:51596	CUTA
hsa:51599	LSR
hsa:51601	LIPT1
hsa:51602	NOP58
hsa:51603	METTL13
hsa:51604	PIGT
hsa:51605	TRMT6
hsa:51606	ATP6V1H
hsa:51608	GET4
hsa:51611	DPH5
hsa:51614	ERGIC3
hsa:51616	TAF9B
hsa:51617	HMP19
hsa:51619	UBE2D4
hsa:51621	KLF13
hsa:51622	CCZ1
hsa:51626	DYNC2LI1
hsa:51629	SLC25A39
hsa:51631	LUC7L2
hsa:51633	OTUD6B
hsa:51634	RBMX2
hsa:51635	DHRS7
hsa:51637	C14orf166
hsa:51639	SF3B6
hsa:51642	MRPL48
hsa:51643	TMBIM4
hsa:51645	PPIL1
hsa:51646	YPEL5
hsa:51647	FAM96B
hsa:51649	MRPS23
hsa:51650	MRPS33
hsa:51651	PTRH2
hsa:51652	CHMP3
hsa:51654	CDK5RAP1
hsa:51655	RASD1
hsa:51657	STYXL1
hsa:51659	GINS2
hsa:51660	MPC1
hsa:51661	FKBP7
hsa:51663	ZFR
hsa:51665	ASB1
hsa:51666	ASB4
hsa:51667	NUB1
hsa:51668	HSPB11
hsa:51669	TMEM66
hsa:51673	TPPP3
hsa:51676	ASB2
hsa:51678	MPP6
hsa:51684	SUFU
hsa:51686	OAZ3
hsa:51690	LSM7
hsa:51691	LSM8
hsa:51692	CPSF3
hsa:51693	TRAPPC2L
hsa:51696	HECA
hsa:51699	VPS29
hsa:51700	CYB5R2
hsa:51701	NLK
hsa:51702	PADI3
hsa:51703	ACSL5
hsa:51704	GPRC5B
hsa:51705	EMCN
hsa:51706	CYB5R1
hsa:51710	ZNF44
hsa:51714	SELT
hsa:51715	RAB23
hsa:51716	CES1P1
hsa:51719	CAB39
hsa:51720	UIMC1
hsa:51725	FBXO40
hsa:51726	DNAJB11
hsa:51727	CMPK1
hsa:51728	POLR3K
hsa:51729	WBP11
hsa:51733	UPB1
hsa:51734	MSRB1
hsa:51735	RAPGEF6
hsa:51738	GHRL
hsa:51741	WWOX
hsa:51742	ARID4B
hsa:51744	CD244
hsa:51747	LUC7L3
hsa:51750	RTEL1
hsa:51751	HIGD1B
hsa:51752	ERAP1
hsa:51754	TMEM8B
hsa:51755	CDK12
hsa:51759	C9orf78
hsa:51760	SYT17
hsa:51761	ATP8A2
hsa:51762	RAB8B
hsa:51763	INPP5K
hsa:51764	GNG13
hsa:51765	MST4
hsa:51768	TM7SF3
hsa:51773	RSF1
hsa:51776	ZAK
hsa:51778	MYOZ2
hsa:51780	KDM3B
hsa:51802	ASIC5
hsa:51804	SIX4
hsa:51805	COQ3
hsa:51806	CALML5
hsa:51807	TUBA8
hsa:51808	PHAX
hsa:51809	GALNT7
hsa:51816	CECR1
hsa:53335	BCL11A
hsa:53336	CPXCR1
hsa:53338	CAPZA1P
hsa:53339	BTBD1
hsa:53340	SPA17
hsa:53341	MHAC
hsa:53342	IL17D
hsa:53343	NUDT9
hsa:53344	CHIC1
hsa:53345	TM6SF2
hsa:53346	TM6SF1
hsa:53347	UBASH3A
hsa:53349	ZFYVE1
hsa:53353	LRP1B
hsa:53354	PANK1
hsa:53358	SHC3
hsa:53366	SM2
hsa:53368	MDC1B
hsa:53369	HDL3
hsa:53371	NUP54
hsa:53373	TPCN1
hsa:53383	CCDC90AP1
hsa:53400	SMG6-IT1
hsa:53405	CLIC5
hsa:53407	STX18
hsa:53409	ATP5LP3
hsa:53410	ATP5LP2
hsa:53411	ATP5LP1
hsa:53615	MBD3
hsa:53616	ADAM22
hsa:53630	BCMO1
hsa:53632	PRKAG3
hsa:53635	PTOV1
hsa:53637	S1PR5
hsa:53820	RIPPLY3
hsa:53822	FXYD7
hsa:53826	FXYD6
hsa:53827	FXYD5
hsa:53828	FXYD4
hsa:53829	P2RY13
hsa:53831	GPR84
hsa:53832	IL20RA
hsa:53833	IL20RB
hsa:53834	FGFRL1
hsa:53836	GPR87
hsa:53838	C11orf24
hsa:53840	TRIM34
hsa:53841	CDHR5
hsa:53842	CLDN22
hsa:53844	COPG2IT1
hsa:53904	MYO3A
hsa:53905	DUOX1
hsa:53916	RAB4B
hsa:53917	RAB24
hsa:53918	PELO
hsa:53919	SLCO1C1
hsa:53938	PPIL3
hsa:53940	FTHL17
hsa:53942	CNTN5
hsa:53944	CSNK1G1
hsa:53947	A4GALT
hsa:53981	CPSF2
hsa:54012	ZNF299P
hsa:54014	BRWD1
hsa:54015	VDAC2P1
hsa:54016	TUBAP
hsa:54019	SLC6A6P1
hsa:54020	SLC37A1
hsa:54021	SRSF9P1
hsa:54022	RPS5P3
hsa:54024	RPS26P1
hsa:54025	RPS20P1
hsa:54026	RPL34P3
hsa:54027	RPL31P1
hsa:54028	RPL23P2
hsa:54029	RPL23AP4
hsa:54031	RIMKLBP1
hsa:54032	RBPMSLP
hsa:54033	RBM11
hsa:54034	RAD23BLP
hsa:54035	PSMD4P1
hsa:54036	PPP1R2P2
hsa:54038	POLR2CP
hsa:54039	PCBP3
hsa:54041	VN1R8P
hsa:54043	MYL6P1
hsa:54044	KRT18P2
hsa:54045	IMMTP1
hsa:54047	HSPD1P7
hsa:54048	HMGN1P2
hsa:54049	H2AFZP1
hsa:54050	GAPDHP14
hsa:54051	FDPSP6
hsa:54052	EIF4A1P1
hsa:54053	EIF3FP1
hsa:54054	EEF1A1P1
hsa:54055	CYP4F29P
hsa:54058	C21orf58
hsa:54059	YBEY
hsa:54064	LINC00160
hsa:54065	SMIM11
hsa:54067	C21orf49
hsa:54069	MIS18A
hsa:54072	LINC00158
hsa:54074	C21orf40
hsa:54075	CHODL-AS1
hsa:54082	TSPEAR-AS1
hsa:54083	LRRC3DN
hsa:54084	TSPEAR
hsa:54088	LINC00113
hsa:54089	LINC00112
hsa:54090	LINC00111
hsa:54093	SETD4
hsa:54094	C21orf15
hsa:54097	FAM3B
hsa:54098	C1QBPP
hsa:54099	FBXW11P1
hsa:54101	RIPK4
hsa:54102	CLIC6
hsa:54103	GSAP
hsa:54106	TLR9
hsa:54107	POLE3
hsa:54108	CHRAC1
hsa:54109	CORD8
hsa:54110	RP29
hsa:54111	HNB1
hsa:54112	GPR88
hsa:54113	VUR
hsa:54114	ODPF
hsa:54115	PTOS2
hsa:54119	EIM
hsa:54143	LINC00308
hsa:54145	H2BFS
hsa:54147	BACH1-IT3
hsa:54148	MRPL39
hsa:54149	C21orf91
hsa:54165	DCUN1D1
hsa:54187	NANS
hsa:54205	CYCS
hsa:54206	ERRFI1
hsa:54207	KCNK10
hsa:54209	TREM2
hsa:54210	TREM1
hsa:54212	SNTG1
hsa:54221	SNTG2
hsa:54328	GPR173
hsa:54329	GPR85
hsa:54331	GNG2
hsa:54332	GDAP1
hsa:54344	DPM3
hsa:54345	SOX18
hsa:54346	UNC93A
hsa:54360	CYTL1
hsa:54361	WNT4
hsa:54362	DFNM1
hsa:54363	HAO1
hsa:54386	TERF2IP
hsa:54407	SLC38A2
hsa:54413	NLGN3
hsa:54414	SIAE
hsa:54429	TAS2R5
hsa:54431	DNAJC10
hsa:54432	YIPF1
hsa:54433	GAR1
hsa:54434	SSH1
hsa:54435	HCG4
hsa:54436	SH3TC1
hsa:54437	SEMA5B
hsa:54438	GFOD1
hsa:54439	RBM27
hsa:54440	SASH3
hsa:54441	STAG3L1
hsa:54442	KCTD5
hsa:54443	ANLN
hsa:54453	RIN2
hsa:54454	ATAD2B
hsa:54455	FBXO42
hsa:54456	MOV10L1
hsa:54457	TAF7L
hsa:54458	PRR13
hsa:54460	MRPS21
hsa:54461	FBXW5
hsa:54462	CCSER2
hsa:54463	FAM134B
hsa:54464	XRN1
hsa:54465	ETAA1
hsa:54466	SPIN2A
hsa:54467	ANKIB1
hsa:54468	MIOS
hsa:54469	ZFAND6
hsa:54470	ARMCX6
hsa:54471	MIEF1
hsa:54472	TOLLIP
hsa:54474	KRT20
hsa:54475	NLE1
hsa:54476	RNF216
hsa:54477	PLEKHA5
hsa:54478	FAM64A
hsa:54480	CHPF2
hsa:54482	TRMT13
hsa:54487	DGCR8
hsa:54490	UGT2B28
hsa:54491	FAM105A
hsa:54492	NEURL1B
hsa:54494	C11orf71
hsa:54495	TMX3
hsa:54496	PRMT7
hsa:54497	HEATR5B
hsa:54498	SMOX
hsa:54499	TMCO1
hsa:54501	CLQTL1
hsa:54502	RBM47
hsa:54503	ZDHHC13
hsa:54504	CPVL
hsa:54505	DHX29
hsa:54507	ADAMTSL4
hsa:54508	EPB41L4A-AS2
hsa:54509	RHOF
hsa:54510	PCDH18
hsa:54511	HMGCLL1
hsa:54512	EXOSC4
hsa:54514	DDX4
hsa:54516	MTRF1L
hsa:54517	PUS7
hsa:54518	APBB1IP
hsa:54520	CCDC93
hsa:54521	WDR44
hsa:54522	ANKRD16
hsa:54529	ASNSD1
hsa:54531	MIER2
hsa:54532	USP53
hsa:54534	MRPL50
hsa:54535	CCHCR1
hsa:54536	EXOC6
hsa:54537	FAM35A
hsa:54538	ROBO4
hsa:54539	NDUFB11
hsa:54540	FAM193B
hsa:54541	DDIT4
hsa:54542	RC3H2
hsa:54543	TOMM7
hsa:54544	CRCT1
hsa:54545	MTMR12
hsa:54546	RNF186
hsa:54549	SDK2
hsa:54550	NECAB2
hsa:54551	MAGEL2
hsa:54552	GNL3L
hsa:54553	DKFZP434I0714
hsa:54554	WDR5B
hsa:54555	DDX49
hsa:54556	ING3
hsa:54557	SGTB
hsa:54558	SPATA6
hsa:54566	EPB41L4B
hsa:54567	DLL4
hsa:54568	UGT2B29P
hsa:54569	UGT2B27P
hsa:54570	UGT2B26P
hsa:54571	UGT2B25P
hsa:54572	UGT2B24P
hsa:54573	UGT1A12P
hsa:54574	UGT1A11P
hsa:54575	UGT1A10
hsa:54576	UGT1A8
hsa:54577	UGT1A7
hsa:54578	UGT1A6
hsa:54579	UGT1A5
hsa:54580	UGT1A2P
hsa:54581	SCAND2P
hsa:54583	EGLN1
hsa:54584	GNB1L
hsa:54585	LZTFL1
hsa:54586	EQTN
hsa:54587	MXRA8
hsa:54596	L1TD1
hsa:54600	UGT1A9
hsa:54602	NDFIP2
hsa:54606	DDX56
hsa:54617	INO80
hsa:54619	CCNJ
hsa:54620	FBXL19
hsa:54621	VSIG10
hsa:54622	ARL15
hsa:54623	PAF1
hsa:54625	PARP14
hsa:54626	HES2
hsa:54627	MAP10
hsa:54629	FAM63B
hsa:54657	UGT1A4
hsa:54658	UGT1A1
hsa:54659	UGT1A3
hsa:54660	PCDHB18
hsa:54661	PCDHB17
hsa:54662	TBC1D13
hsa:54663	WDR74
hsa:54664	TMEM106B
hsa:54665	RSBN1
hsa:54674	LRRN3
hsa:54675	CRLS1
hsa:54676	GTPBP2
hsa:54677	CROT
hsa:54680	ZNHIT6
hsa:54681	P4HTM
hsa:54682	MANSC1
hsa:54700	RRN3
hsa:54704	PDP1
hsa:54707	GPN2
hsa:54708	MARCH5
hsa:54714	CNGB3
hsa:54715	RBFOX1
hsa:54716	SLC6A20
hsa:54718	BTN2A3P
hsa:54719	RNANC
hsa:54726	OTUD4
hsa:54729	NKX1-1
hsa:54732	TMED9
hsa:54733	SLC35F2
hsa:54734	RAB39A
hsa:54737	MPHOSPH8
hsa:54738	FEV
hsa:54739	XAF1
hsa:54741	LEPROT
hsa:54742	LY6K
hsa:54748	LINC00527
hsa:54749	EPDR1
hsa:54751	FBLIM1
hsa:54752	FNDC8
hsa:54753	ZNF853
hsa:54754	NUTM2F
hsa:54756	IL17RD
hsa:54757	FAM20A
hsa:54758	KLHDC4
hsa:54759	HSA251708
hsa:54760	PCSK4
hsa:54762	GRAMD1C
hsa:54763	ROPN1
hsa:54764	ZRANB1
hsa:54765	TRIM44
hsa:54766	BTG4
hsa:54768	HYDIN
hsa:54769	DIRAS2
hsa:54776	PPP1R12C
hsa:54777	TTC40
hsa:54778	RNF111
hsa:54780	NSMCE4A
hsa:54784	ALKBH4
hsa:54785	C17orf59
hsa:54788	DNAJB12
hsa:54790	TET2
hsa:54793	KCTD9
hsa:54795	TRPM4
hsa:54796	BNC2
hsa:54797	MED18
hsa:54798	DCHS2
hsa:54799	MBTD1
hsa:54800	KLHL24
hsa:54801	HAUS6
hsa:54802	TRIT1
hsa:54805	CNNM2
hsa:54806	AHI1
hsa:54807	ZNF586
hsa:54808	DYM
hsa:54809	SAMD9
hsa:54810	GIPC2
hsa:54811	ZNF562
hsa:54812	AFTPH
hsa:54813	KLHL28
hsa:54814	QPCTL
hsa:54815	GATAD2A
hsa:54816	ZNF280D
hsa:54819	ZCCHC10
hsa:54820	NDE1
hsa:54821	ERCC6L
hsa:54822	TRPM7
hsa:54823	SWT1
hsa:54825	CDHR2
hsa:54826	GIN1
hsa:54827	NXPE4
hsa:54828	BCAS3
hsa:54829	ASPN
hsa:54830	NUP62CL
hsa:54831	BEST2
hsa:54832	VPS13C
hsa:54834	GDAP2
hsa:54836	BSPRY
hsa:54838	WBP1L
hsa:54839	LRRC49
hsa:54840	APTX
hsa:54841	BIVM
hsa:54842	MFSD6
hsa:54843	SYTL2
hsa:54845	ESRP1
hsa:54847	SIDT1
hsa:54848	ARHGEF38
hsa:54849	DEF8
hsa:54850	FBXL12
hsa:54851	ANKRD49
hsa:54852	PAQR5
hsa:54853	WDR55
hsa:54854	FAM83E
hsa:54855	FAM46C
hsa:54856	GON4L
hsa:54857	GDPD2
hsa:54858	PGPEP1
hsa:54859	ELP6
hsa:54860	MS4A12
hsa:54861	SNRK
hsa:54862	CC2D1A
hsa:54863	TOR4A
hsa:54865	GPATCH4
hsa:54866	PPP1R14D
hsa:54867	TMEM214
hsa:54868	TMEM104
hsa:54869	EPS8L1
hsa:54870	QRICH1
hsa:54872	PIGG
hsa:54873	PALMD
hsa:54874	FNBP1L
hsa:54875	CNTLN
hsa:54876	DCAF16
hsa:54877	ZCCHC2
hsa:54878	DPP8
hsa:54879	ST7L
hsa:54880	BCOR
hsa:54881	TEX10
hsa:54882	ANKHD1
hsa:54883	CWC25
hsa:54884	RETSAT
hsa:54885	TBC1D8B
hsa:54886	LPPR1
hsa:54887	UHRF1BP1
hsa:54888	NSUN2
hsa:54890	ALKBH5
hsa:54891	INO80D
hsa:54892	NCAPG2
hsa:54893	MTMR10
hsa:54894	RNF43
hsa:54896	PQLC2
hsa:54897	CASZ1
hsa:54898	ELOVL2
hsa:54899	PXK
hsa:54900	LAX1
hsa:54901	CDKAL1
hsa:54902	TTC19
hsa:54903	MKS1
hsa:54904	WHSC1L1
hsa:54905	CYP2W1
hsa:54906	FAM208B
hsa:54908	SPDL1
hsa:54910	SEMA4C
hsa:54913	RPP25
hsa:54914	FOCAD
hsa:54915	YTHDF1
hsa:54916	TMEM260
hsa:54918	CMTM6
hsa:54919	HEATR2
hsa:54920	DUS2
hsa:54921	CHTF8
hsa:54922	RASIP1
hsa:54923	LIME1
hsa:54925	ZSCAN32
hsa:54926	UBE2R2
hsa:54927	CHCHD3
hsa:54928	IMPAD1
hsa:54929	TMEM161A
hsa:54930	HAUS4
hsa:54931	TRMT10C
hsa:54932	EXD3
hsa:54933	RHBDL2
hsa:54934	KANSL2
hsa:54935	DUSP23
hsa:54936	ADPRHL2
hsa:54937	SOHLH2
hsa:54938	SARS2
hsa:54939	COMMD4
hsa:54940	OCIAD1
hsa:54941	RNF125
hsa:54942	FAM206A
hsa:54943	DNAJC28
hsa:54944	LOC54944
hsa:54946	SLC41A3
hsa:54947	LPCAT2
hsa:54948	MRPL16
hsa:54949	SDHAF2
hsa:54951	COMMD8
hsa:54952	TRNAU1AP
hsa:54953	C1orf27
hsa:54954	FAM120C
hsa:54955	C1orf109
hsa:54956	PARP16
hsa:54957	TXNL4B
hsa:54958	TMEM160
hsa:54959	ODAM
hsa:54960	GEMIN8
hsa:54961	SSH3
hsa:54962	TIPIN
hsa:54963	UCKL1
hsa:54964	C1orf56
hsa:54965	PIGX
hsa:54967	CT55
hsa:54968	TMEM70
hsa:54969	C4orf27
hsa:54970	TTC12
hsa:54971	BANP
hsa:54972	TMEM132A
hsa:54973	CPSF3L
hsa:54974	THG1L
hsa:54976	C20orf27
hsa:54977	SLC25A38
hsa:54978	SLC35F6
hsa:54979	HRASLS2
hsa:54980	C2orf42
hsa:54981	NMRK1
hsa:54982	CLN6
hsa:54984	PINX1
hsa:54985	HCFC1R1
hsa:54986	ULK4
hsa:54987	C1orf123
hsa:54988	ACSM5
hsa:54989	ZNF770
hsa:54991	C1orf159
hsa:54993	ZSCAN2
hsa:54994	GID8
hsa:54995	OXSM
hsa:54996	MARC2
hsa:54997	TESC
hsa:54998	AURKAIP1
hsa:55000	TUG1
hsa:55001	TTC22
hsa:55002	TMCO3
hsa:55003	PAK1IP1
hsa:55004	LAMTOR1
hsa:55005	RMND1
hsa:55006	TRMT61B
hsa:55007	FAM118A
hsa:55008	HERC6
hsa:55009	C19orf24
hsa:55010	PARPBP
hsa:55011	PIH1D1
hsa:55012	PPP2R3C
hsa:55013	CCDC109B
hsa:55014	STX17
hsa:55015	PRPF39
hsa:55016	MARCH1
hsa:55017	C14orf119
hsa:55018	LINC00483
hsa:55020	TTC38
hsa:55022	PID1
hsa:55023	PHIP
hsa:55024	BANK1
hsa:55025	FLJ20712
hsa:55026	TMEM255A
hsa:55027	HEATR3
hsa:55028	C17orf80
hsa:55030	FBXO34
hsa:55031	USP47
hsa:55032	SLC35A5
hsa:55033	FKBP14
hsa:55034	MOCOS
hsa:55035	NOL8
hsa:55036	CCDC40
hsa:55037	PTCD3
hsa:55038	CDCA4
hsa:55039	TRMT12
hsa:55040	EPN3
hsa:55041	PLEKHB2
hsa:55048	VPS37C
hsa:55049	C19orf60
hsa:55051	NRDE2
hsa:55052	MRPL20
hsa:55054	ATG16L1
hsa:55055	ZWILCH
hsa:55056	FLJ10038
hsa:55057	AIM1L
hsa:55061	SUSD4
hsa:55062	WIPI1
hsa:55063	ZCWPW1
hsa:55064	SPATA6L
hsa:55065	SLC52A1
hsa:55066	PDPR
hsa:55068	ENOX1
hsa:55069	TMEM248
hsa:55070	DET1
hsa:55071	C9orf40
hsa:55072	RNF31
hsa:55073	LRRC37A4P
hsa:55074	OXR1
hsa:55075	UACA
hsa:55076	TMEM45A
hsa:55079	FEZF2
hsa:55080	TAPBPL
hsa:55081	IFT57
hsa:55082	ARGLU1
hsa:55083	KIF26B
hsa:55084	SOBP
hsa:55086	CXorf57
hsa:55088	CCDC186
hsa:55089	SLC38A4
hsa:55090	MED9
hsa:55092	TMEM51
hsa:55093	WDYHV1
hsa:55094	GPATCH1
hsa:55095	SAMD4B
hsa:55096	EBLN2
hsa:55100	WDR70
hsa:55101	ATP5SL
hsa:55102	ATG2B
hsa:55103	RALGPS2
hsa:55105	GPATCH2
hsa:55106	SLFN12
hsa:55107	ANO1
hsa:55108	BSDC1
hsa:55109	AGGF1
hsa:55110	MAGOHB
hsa:55111	PLEKHJ1
hsa:55112	WDR60
hsa:55113	XKR8
hsa:55114	ARHGAP17
hsa:55116	TMEM39B
hsa:55117	SLC6A15
hsa:55118	CRTAC1
hsa:55119	PRPF38B
hsa:55120	FANCL
hsa:55122	AKIRIN2
hsa:55124	PIWIL2
hsa:55125	CEP192
hsa:55127	HEATR1
hsa:55128	TRIM68
hsa:55129	ANO10
hsa:55130	ARMC4
hsa:55131	RBM28
hsa:55132	LARP1B
hsa:55133	SRBD1
hsa:55135	WRAP53
hsa:55137	FIGN
hsa:55138	FAM90A1
hsa:55139	ANKZF1
hsa:55140	ELP3
hsa:55142	HAUS2
hsa:55143	CDCA8
hsa:55144	LRRC8D
hsa:55145	THAP1
hsa:55146	ZDHHC4
hsa:55147	RBM23
hsa:55148	UBR7
hsa:55149	MTPAP
hsa:55150	C19orf73
hsa:55151	TMEM38B
hsa:55152	DALRD3
hsa:55153	SDAD1
hsa:55154	MSTO1
hsa:55156	ARMC1
hsa:55157	DARS2
hsa:55159	RFWD3
hsa:55160	ARHGEF10L
hsa:55161	TMEM33
hsa:55163	PNPO
hsa:55164	SHQ1
hsa:55165	CEP55
hsa:55166	CENPQ
hsa:55167	MSL2
hsa:55168	MRPS18A
hsa:55170	PRMT6
hsa:55171	TBCCD1
hsa:55172	DNAAF2
hsa:55173	MRPS10
hsa:55174	INTS10
hsa:55175	KLHL11
hsa:55176	SEC61A2
hsa:55177	RMDN3
hsa:55178	RNMTL1
hsa:55179	FAIM
hsa:55180	LINS
hsa:55181	SMG8
hsa:55182	RNF220
hsa:55183	RIF1
hsa:55184	DZANK1
hsa:55186	SLC25A36
hsa:55187	VPS13D
hsa:55188	RIC8B
hsa:55190	NUDT11
hsa:55191	NADSYN1
hsa:55192	DNAJC17
hsa:55193	PBRM1
hsa:55194	EVA1B
hsa:55195	C14orf105
hsa:55196	KIAA1551
hsa:55197	RPRD1A
hsa:55198	APPL2
hsa:55199	FAM86C1
hsa:55200	PLEKHG6
hsa:55201	MAP1S
hsa:55203	LGI2
hsa:55204	GOLPH3L
hsa:55205	ZNF532
hsa:55206	SBNO1
hsa:55207	ARL8B
hsa:55208	DCUN1D2
hsa:55209	SETD5
hsa:55210	ATAD3A
hsa:55211	DPPA4
hsa:55212	BBS7
hsa:55213	RCBTB1
hsa:55214	LEPREL1
hsa:55215	FANCI
hsa:55216	C11orf57
hsa:55217	TMLHE
hsa:55218	EXD2
hsa:55219	TMEM57
hsa:55220	KLHDC8A
hsa:55222	LRRC20
hsa:55223	TRIM62
hsa:55224	ETNK2
hsa:55225	RAVER2
hsa:55226	NAT10
hsa:55227	LRRC1
hsa:55228	PNMAL1
hsa:55229	PANK4
hsa:55230	USP40
hsa:55231	CCDC87
hsa:55233	MOB1A
hsa:55234	SMU1
hsa:55236	UBA6
hsa:55237	VRTN
hsa:55238	SLC38A7
hsa:55239	OGFOD1
hsa:55240	STEAP3
hsa:55243	KIRREL
hsa:55244	SLC47A1
hsa:55245	UQCC1
hsa:55246	CCDC25
hsa:55247	NEIL3
hsa:55248	TMEM206
hsa:55249	YY1AP1
hsa:55250	ELP2
hsa:55251	PCMTD2
hsa:55252	ASXL2
hsa:55253	TYW1
hsa:55254	TMEM39A
hsa:55255	WDR41
hsa:55256	ADI1
hsa:55257	MRGBP
hsa:55258	THNSL2
hsa:55259	CASC1
hsa:55260	TMEM143
hsa:55262	C7orf43
hsa:55266	TMEM19
hsa:55267	PRR34
hsa:55268	ECHDC2
hsa:55269	PSPC1
hsa:55270	NUDT15
hsa:55272	IMP3
hsa:55273	TMEM100
hsa:55274	PHF10
hsa:55275	VPS53
hsa:55276	PGM2
hsa:55277	FGGY
hsa:55278	QRSL1
hsa:55279	ZNF654
hsa:55280	CWF19L1
hsa:55281	TMEM140
hsa:55282	LRRC36
hsa:55283	MCOLN3
hsa:55284	UBE2W
hsa:55285	RBM41
hsa:55286	C4orf19
hsa:55287	TMEM40
hsa:55288	RHOT1
hsa:55289	ACOXL
hsa:55290	BRF2
hsa:55291	PPP6R3
hsa:55293	UEVLD
hsa:55294	FBXW7
hsa:55295	KLHL26
hsa:55296	TBC1D19
hsa:55297	CCDC91
hsa:55298	RNF121
hsa:55299	BRIX1
hsa:55300	PI4K2B
hsa:55301	OLAH
hsa:55303	GIMAP4
hsa:55304	SPTLC3
hsa:55308	DDX19A
hsa:55311	ZNF444
hsa:55312	RFK
hsa:55313	CPPED1
hsa:55314	TMEM144
hsa:55315	SLC29A3
hsa:55316	RSAD1
hsa:55317	AP5S1
hsa:55319	TMA16
hsa:55320	MIS18BP1
hsa:55321	TMEM74B
hsa:55322	C5orf22
hsa:55323	LARP6
hsa:55324	ABCF3
hsa:55325	UFSP2
hsa:55326	AGPAT5
hsa:55327	LIN7C
hsa:55328	RNLS
hsa:55329	MNS1
hsa:55330	BLOC1S4
hsa:55331	ACER3
hsa:55332	DRAM1
hsa:55333	SYNJ2BP
hsa:55334	SLC39A9
hsa:55335	NIPSNAP3B
hsa:55336	FBXL8
hsa:55337	C19orf66
hsa:55338	FLJ11292
hsa:55339	WDR33
hsa:55340	GIMAP5
hsa:55341	LSG1
hsa:55342	STRBP
hsa:55343	SLC35C1
hsa:55344	PLCXD1
